time,step-size,{Controller}.cont.valve,{WaterTank}.wt.level
0.0,0.0,false,0.0
0.1,0.1,false,0.1099999999999999
0.30000000000000004,0.2,false,0.30000000000000004
0.5,0.2,false,0.5000000000000002
0.7,0.2,false,0.7000000000000004
0.8999999999999999,0.2,false,0.9000000000000006
1.0999999999999999,0.2,false,1.100000000000003
1.2999999999999998,0.2,false,1.3000000000000076
1.4999999999999998,0.2,false,1.5000000000000122
1.6999999999999997,0.2,false,1.7000000000000168
1.8999999999999997,0.2,false,1.9000000000000214
2.0999999999999996,0.2,false,2.110000000000021
2.3,0.2,true,2.310000000000017
2.5,0.2,true,2.0406057119883205
2.7,0.2,true,1.820604399106992
2.9000000000000004,0.2,true,1.643695746214492
3.1000000000000005,0.2,true,1.501438997568994
3.3000000000000007,0.2,true,1.387046726731423
3.500000000000001,0.2,true,1.2950609914185403
3.700000000000001,0.2,true,1.2210929213811317
3.9000000000000012,0.2,true,1.1616133143915373
4.100000000000001,0.2,true,1.1137842491496392
4.300000000000002,0.2,true,1.075323680936504
4.500000000000002,0.2,true,1.0443965595345703
4.700000000000002,0.2,true,1.0195272743771204
4.900000000000002,0.2,true,0.9995292494654369
5.100000000000002,0.2,false,0.9834483288504542
5.3000000000000025,0.2,false,1.1816617310530466
5.500000000000003,0.2,false,1.3816617310530512
5.700000000000003,0.2,false,1.5816617310530559
5.900000000000003,0.2,false,1.7816617310530605
6.100000000000003,0.2,false,1.981661731053065
6.300000000000003,0.2,false,2.1816617310530617
6.5000000000000036,0.2,true,2.3816617310530575
6.700000000000004,0.2,true,2.098335418567008
6.900000000000004,0.2,true,1.8670263249080608
7.100000000000004,0.2,true,1.681024797803255
7.300000000000004,0.2,true,1.5314562376655785
7.500000000000004,0.2,true,1.4111843531823243
7.700000000000005,0.2,true,1.3144706709496559
7.900000000000005,0.2,true,1.2367007385071
8.100000000000005,0.2,true,1.1741639572317324
8.300000000000004,0.2,true,1.1238765403669713
8.500000000000004,0.2,true,1.0834391490692783
8.700000000000003,0.2,true,1.0509224139313367
8.900000000000002,0.2,true,1.0247748799263086
9.100000000000001,0.2,true,1.0037489825954786
9.3,0.2,true,0.986841523617452
9.5,0.2,false,0.9732458056989349
9.7,0.2,false,1.1714777424852525
9.899999999999999,0.2,false,1.3714777424852571
10.099999999999998,0.2,false,1.5714777424852617
10.299999999999997,0.2,false,1.7714777424852663
10.499999999999996,0.2,false,1.971477742485271
10.699999999999996,0.2,false,2.171477742485268
10.899999999999995,0.2,true,2.3714777424852636
11.099999999999994,0.2,true,2.090131337208934
11.299999999999994,0.2,true,1.8604292143623598
11.499999999999993,0.2,true,1.6757198933718318
11.699999999999992,0.2,true,1.5271904290465514
11.899999999999991,0.2,true,1.4077541079423956
12.09999999999999,0.2,true,1.3117123234810026
12.29999999999999,0.2,true,1.234482681130541
12.49999999999999,0.2,true,1.1723803608641195
12.699999999999989,0.2,true,1.1224423051500734
12.899999999999988,0.2,true,1.0822858440420073
13.099999999999987,0.2,true,1.0499950120168826
13.299999999999986,0.2,true,1.0240291324522264
13.499999999999986,0.2,true,1.0031493080784961
13.699999999999985,0.2,true,0.9863593100816154
13.899999999999984,0.2,false,0.9728580455264434
14.099999999999984,0.2,false,1.171090686743741
14.299999999999983,0.2,false,1.3710906867437456
14.499999999999982,0.2,false,1.5710906867437502
14.699999999999982,0.2,false,1.7710906867437548
14.89999999999998,0.2,false,1.9710906867437594
15.09999999999998,0.2,false,2.1710906867437565
15.29999999999998,0.2,true,2.3710906867437522
15.499999999999979,0.2,true,2.089819530418075
15.699999999999978,0.2,true,1.8601784825889403
15.899999999999977,0.2,true,1.6755182735737866
16.099999999999977,0.2,true,1.5270283014373944
16.299999999999976,0.2,true,1.4076237370070739
16.499999999999975,0.2,true,1.3116074888950535
16.699999999999974,0.2,true,1.234398380972812
16.899999999999974,0.2,true,1.1723125729625516
17.099999999999973,0.2,true,1.1223877951737835
17.299999999999972,0.2,true,1.0822420111832471
17.49999999999997,0.2,true,1.0499597648999694
17.69999999999997,0.2,true,1.02400078934877
17.89999999999997,0.2,true,1.0040657049770336
18.09999999999997,0.2,true,0.9870962081424121
18.29999999999997,0.2,false,0.9734506040050597
