time,step-size,{Controller}.cont.valve,{WaterTank}.wt.level
0.0,0.0,false,0.0
0.001,0.001,false,0.01
0.002,0.001,false,0.01
0.003,0.001,false,0.01
0.004,0.001,false,0.01
0.005,0.001,false,0.01
0.006,0.001,false,0.01
0.007,0.001,false,0.01
0.008,0.001,false,0.01
0.009000000000000001,0.001,false,0.01
0.010000000000000002,0.001,false,0.02
0.011000000000000003,0.001,false,0.02
0.012000000000000004,0.001,false,0.02
0.013000000000000005,0.001,false,0.02
0.014000000000000005,0.001,false,0.02
0.015000000000000006,0.001,false,0.02
0.016000000000000007,0.001,false,0.02
0.017000000000000008,0.001,false,0.02
0.01800000000000001,0.001,false,0.02
0.01900000000000001,0.001,false,0.02
0.02000000000000001,0.001,false,0.030000000000000002
0.02100000000000001,0.001,false,0.030000000000000002
0.022000000000000013,0.001,false,0.030000000000000002
0.023000000000000013,0.001,false,0.030000000000000002
0.024000000000000014,0.001,false,0.030000000000000002
0.025000000000000015,0.001,false,0.030000000000000002
0.026000000000000016,0.001,false,0.030000000000000002
0.027000000000000017,0.001,false,0.030000000000000002
0.028000000000000018,0.001,false,0.030000000000000002
0.02900000000000002,0.001,false,0.030000000000000002
0.03000000000000002,0.001,false,0.04
0.03100000000000002,0.001,false,0.04
0.03200000000000002,0.001,false,0.04
0.03300000000000002,0.001,false,0.04
0.03400000000000002,0.001,false,0.04
0.035000000000000024,0.001,false,0.04
0.036000000000000025,0.001,false,0.04
0.037000000000000026,0.001,false,0.04
0.03800000000000003,0.001,false,0.04
0.03900000000000003,0.001,false,0.04
0.04000000000000003,0.001,false,0.049999999999999996
0.04100000000000003,0.001,false,0.049999999999999996
0.04200000000000003,0.001,false,0.049999999999999996
0.04300000000000003,0.001,false,0.049999999999999996
0.04400000000000003,0.001,false,0.049999999999999996
0.04500000000000003,0.001,false,0.049999999999999996
0.046000000000000034,0.001,false,0.049999999999999996
0.047000000000000035,0.001,false,0.049999999999999996
0.048000000000000036,0.001,false,0.049999999999999996
0.04900000000000004,0.001,false,0.049999999999999996
0.05000000000000004,0.001,false,0.05999999999999999
0.05100000000000004,0.001,false,0.05999999999999999
0.05200000000000004,0.001,false,0.05999999999999999
0.05300000000000004,0.001,false,0.05999999999999999
0.05400000000000004,0.001,false,0.05999999999999999
0.05500000000000004,0.001,false,0.05999999999999999
0.05600000000000004,0.001,false,0.05999999999999999
0.057000000000000044,0.001,false,0.05999999999999999
0.058000000000000045,0.001,false,0.05999999999999999
0.059000000000000045,0.001,false,0.05999999999999999
0.060000000000000046,0.001,false,0.06999999999999998
0.06100000000000005,0.001,false,0.06999999999999998
0.06200000000000005,0.001,false,0.06999999999999998
0.06300000000000004,0.001,false,0.06999999999999998
0.06400000000000004,0.001,false,0.06999999999999998
0.06500000000000004,0.001,false,0.06999999999999998
